RecipeId,Name,CookMins,PrepMins,TotalMins,IngredientList,Quantities,Keywords,Images,RecipeCategory,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeInstructions
116063,Disney's Canadian Cheddar Soup,45,15,60,"[""bacon"", ""red onion"", ""celery ribs"", ""unsalted butter"", ""all-purpose flour"", ""chicken broth"", ""milk"", ""white cheddar cheese"", ""Worcestershire sauce"", ""salt"", ""black pepper"", ""beer"", ""scallions""]","[""1/2"", ""1"", ""3"", ""4"", ""1"", ""2"", ""4"", ""3/4"", ""1"", ""1"", ""1/4"", ""1/8"", ""1/2"", ""5""]","[""Cheese"", ""Meat"", ""< 60 Mins""]","[""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/60/63/picKnxjzO.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/60/63/picamfAq0.jpg""]",Pork,459.0,33.5,17.6,85.7,802.6,19.5,1.0,1.6,18.9,"[""In large deep pot, cook bacon over medium heat for 5 minutes, stirring, until lightly browned.  Add onion, celery and butter; saute until onion has softened, about 5 minutes."", ""Add flour and cook, stirring constantly, for about 4 minutes over medium heat.  Whisk in chicken broth and bring to a boil for 1 minute.  Reduce heat to a simmer;  cook 15 minutes, stirring occasionally."", ""Add milk; continue to simmer 15 minutes.  Do not bring to a boil."", ""Remove from heat; stir in cheese, hot pepper sauce, Worcestershire sauce, salt and pepper until cheese is melted and the soup is smooth.  Stir in warm beer; if soup is too thick, add some warm milk."", ""Serve soup hot, garnished with scallions.""]"
340946,Peanut Butter Rice Crispy Treats,20,10,30,"[""sugar"", ""peanut butter"", ""butter""]","[""1"", ""1"", ""1 1/2"", ""5""]","[""Dessert"", ""Cookie & Brownie"", ""Kid Friendly"", ""Potluck"", ""< 30 Mins"", ""For Large Groups"", ""Beginner Cook"", ""Easy"", ""Inexpensive""]","[""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/34/09/46/pic9uYycn.jpg""]",Bar Cookie,185.9,8.2,1.7,0.0,107.1,26.3,1.0,13.8,4.4,"[""Place sugar, syrup and peanut butter in heavy sauce pan and bring to a boil."", ""Place the rice crispies in a large bowl."", ""Stir the mixture on to the top of the cereal, til all is covered."", ""Place mixture on buttered cookie sheet, use hands covered in butter to spread. (I have tried to use a utensil,and always reverted to the hand spreading method)."", ""Place in fridge to cool."", ""Cut in squares.""]"
205262,Russian Chicken Sandwich,15,10,25,"[""boneless skinless chicken breasts"", ""bacon"", ""monterey jack cheese"", ""red onions"", ""tomatoes"", ""lettuce"", ""mayonnaise""]","[""4"", ""4"", ""8"", ""4"", ""4"", ""4""]","[""Chicken Breast"", ""Chicken"", ""Poultry"", ""Meat"", ""< 30 Mins"", ""Beginner Cook"", ""Easy""]",[],Lunch/Snacks,571.3,32.3,13.0,124.2,811.8,23.9,1.3,4.0,43.8,"[""Grill (or Broil)the chicken breasts just until done."", ""Toast the buns."", ""Spread mayo on the buns."", ""On the top bun place lettuce, tomato and onion."", ""Place two slices of bacon on each breast and top with the cheese slice."", ""Place the chicken under the broiler just until the cheese is melted."", ""Transfer to the buns and serve with Russian dressing drizzled over the meat.""]"
233456,Chef Joey's Strawberry Vanilla Tart,25,20,45,"[""frozen strawberries"", ""vegan gelatin"", ""vanilla pudding mix"", ""fine sugar"", ""puff pastry"", ""arrowroot""]","[""1"", ""1"", ""1"", ""1/4"", ""1"", ""1"", ""2""]","[""Dessert"", ""< 60 Mins"", ""Easy""]","[""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/34/56/pic9M2eNP.jpg""]",Tarts,348.2,15.7,4.0,0.0,240.1,49.0,1.8,25.3,3.2,"[""Preheat oven to 400'F."", ""Empty the contents of the frozen strawberry package into a microwave save bowl and defrost until just thawed. Then put the thawed berries into a sieve and let the juice drip into a bow.  Keep the liquid for later use."", ""Moisten the bottom of the tart pan with a little water."", ""On a floured board, roll the puff pastry out and place it in the tart pan.  Make sure it fits so the sides and bottom are covered. Push out any air pockets \\"", "" with your fingers.  If you have any tears in the pastry use a little water to close them.  Once the puff pastry is put into the tart pan use your rolling pin along the top of the tart pan edges to remove the excess puff pastry."", ""Place your puff pastry in the tart pan into the preheated oven for 10-12 minutes.  About half way through remove the tart from the oven and prick it gently with a fork.  This is to get out some of the air.  Put it back and cook the rest of the way.  Keep an eye on it now, it browns quickly. Once done, remove and let sit on a rack to cool."", ""Prepare the pudding according to package directions."", ""(What I did was place the cold milk into a medium sauce pan.  I then added the pudding mix, strawberry extract and gelatin into the cold milk and stirred it with a whisk.)."", ""Turn the stove on to medium, but no higher as this could burn easily. Stir this constantly.  Once this mixture comes to a boil stir for about a minute longer, then set aside off the heat and cover. Once cooled slightly put onto the baked puff pastry.  Spread it evenly."", ""Put the thawed strawberries in a small bowl and pour the sugar over them. Let the berries and sugar macerate for a few minutes.  Once you see that the berries are macerated, pour the remaining juice in with the reserved juice from when the berries were thawing."", ""Put the strawberry juice into a small sauce pan, add the arrowroot flour and mix well. You want to get the lumps out.  Then turn on the heat and stir constantly until smooth and thick. This should thicken quickly. Once this is done set aside off the heat."", ""Place the strawberries on the pudding in an attractive pattern and then pour the thickened strawberry juice over top. Place in the fridge for a few hours and serve with your favourite whipped topping. I used coconut whipped cream on mine."", ""Bon Apetit!""]"
97933,Hearty Tomato Meatball Chowder,45,20,65,"[""fresh tomatoes"", ""beef broth"", ""sugar"", ""salt"", ""ground black pepper"", ""garlic"", ""mashed potatoes"", ""fresh carrots"", ""potato"", ""celery"", ""fresh mushrooms"", ""fresh parsley"", ""thyme leaves"", ""basil leaves"", ""ground beef"", ""salt"", ""ground black pepper"", ""butter"", ""margarine""]","[""6"", ""6"", ""2"", ""2"", ""1/4"", ""2"", ""2"", ""2"", ""1"", ""1"", ""1/2"", ""1"", ""1/4"", ""1/4"", ""1/2"", ""1/4"", ""1"", ""1""]","[""One Dish Meal"", ""Vegetable"", ""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""< 4 Hours""]",[],Chowders,500.0,18.6,7.5,65.9,3498.4,60.6,10.7,19.5,26.4,"[""Place beef broth, tomatoes, sugar, 2 teaspoons salt, 1/4 teaspoons pepper and garlic in saucepan; cover and cook for 15 minutes."", ""Add mashed potatoes and continue cooking 10 minutes more until soup is thick."", ""Add carrots, potatoes, celery, mushrooms, parsley, thyme and basil and cook until vegetables are tender."", ""Mix meat with remaining salt and pepper."", ""Shape into 1/2 inch balls."", ""Saute in butter until browned."", ""Add to chowder."", ""Serve as main dish soup for luncheon or dinner."", ""Makes 3 quarts."", ""All About Tomatoes.""]"
448018,"Sweet Potato, Carrot, and Dried Fruit Casserole",60,40,100,"[""carrots"", ""sweet potatoes"", ""granny smith apples"", ""apricot"", ""honey"", ""nutmeg"", ""ground cinnamon"", ""salt"", ""unsalted butter""]","[""6"", ""3"", ""2"", ""1/4"", ""1/4"", ""2"", ""1/2"", ""1"", ""1/2"", ""1"", ""1""]","[""Potato"", ""Fruit"", ""Vegetable"", ""< 4 Hours""]",[],Yam/Sweet Potato,132.0,1.8,1.0,3.8,199.4,29.1,4.2,16.8,1.7,"[""Preheat the oven to 375 degrees. Butter or oil a 3-quart baking dish."", ""Place the carrots and sweet potatoes in a steamer set above 1 inch of boiling water, and steam for five to 10 minutes, until just tender. Drain and toss with the remaining ingredients in a large bowl. Combine well, and scrape into the prepared baking dish."", ""Place in the oven, and bake 40 to 50 minutes, stirring every 15 minutes, until the sweet potatoes and carrots are thoroughly tender."", ""Dot the top with butter, and bake another 10 minutes until the top is lightly browned."", ""Remove from the heat, and serve hot or warm.""]"
120380,Golda's Frozen Waldorf Salad (Paula Deen),120,20,140,"[""sugar"", ""fresh lemon juice"", ""salt"", ""heavy cream"", ""miniature marshmallow"", ""red seedless grapes"", ""crushed pineapple"", ""apples"", ""celery"", ""walnuts"", ""pecans"", ""fresh cherries"", ""maraschino cherries"", ""fresh mint leaves""]","[""1/2"", ""1/2"", ""1/4"", ""1/8"", ""1 1/3"", ""1/2"", ""1/2"", ""1/2"", ""2"", ""1/2"", ""1/2"", ""8"", ""8""]","[""Dessert"", ""Apple"", ""Fruit"", ""Freezer"", ""Stove Top"", ""< 4 Hours""]","[""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/12/03/80/picTKLeFn.jpg""]",Frozen Desserts,292.5,19.6,9.6,54.3,60.2,30.1,1.8,24.6,2.4,"[""In saucepan, combine sugar, pineapple juice, lemon juice, and salt.  Cook over medium heat, stirring constantly until thick.  Remove from heat and let cool."", ""Whip cream and fold it into the cooled syrup mixture."", ""Stir in marshmallows, grapes, pineapple, apples, celery and nuts.   Spread mixture into an 8 by 8-inch pan and freeze until frozen through (at least 2 hours)."", ""Remove the salad from the freezer 5 minutes before serving."", ""Cut into 8 squares.  Garnish each serving with a cherry and a spring of fresh mint.""]"
224171,Red Pepper Biscuits,12,5,17,"[""Bisquick"", ""crushed red pepper flakes"", ""garlic powder"", ""milk"", ""cheddar cheese"", ""butter""]","[""2 3/4"", ""1/2"", ""3/4"", ""1"", ""1"", ""2""]","[""High In..."", ""< 30 Mins""]",[],Breads,372.6,20.1,9.5,36.7,866.1,37.2,1.2,6.6,10.5,"[""Preheat oven to 425 degrees."", ""Combine Bisquick, red pepper, and 1/2 teaspoon garlic powder."", ""With a fork, stir in milk and shredded cheese until mix forms a soft dough."", ""Drop dough by 1/4 cupfuls onto greased cookie sheet."", ""Combine butter and remaining garlic powder and brush on top of biscuits."", ""Bake 10-12 minutes or until golden brown."", ""TIP:  I use an ice cream scoop, lightly sprayed with oil, to drop the dough onto the sheets.""]"
61077,Trout in Cream Sauce,20,10,30,"[""trout"", ""fresh lemon juice"", ""salt"", ""dill"", ""white pepper""]","[""4"", ""2"", ""1"", ""1"", ""1/4"", ""2"", ""1""]","[""< 30 Mins"", ""Oven""]","[""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/61/07/7/01477956483.jpeg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/61/07/7/picja0QR3.jpg""]",Trout,440.9,44.4,27.5,163.0,678.6,9.2,0.4,0.8,3.4,"[""Preheat oven to 400 degrees."", ""Wash in cold water and dry fish."", ""Brush fish inside and out with lemon juice, sprinkle with salt, pepper and dill."", ""Place in a lightly greased baking dish."", ""Pour whipping cream over fish."", ""Sprinkle fish and cream with bread crumbs."", ""Bake for 15 minutes or until fish flakes easily.""]"
301780,Lemon-Lovers' Ricotta Pancakes,4,10,14,"[""all-purpose flour"", ""sugar"", ""baking powder"", ""baking soda"", ""salt"", ""part-skim ricotta cheese"", ""egg"", ""lemon juice"", ""lemon zest"", ""canola oil"", ""canola oil""]","[""1"", ""2"", ""2"", ""1/2"", ""1/4"", ""1"", ""1"", ""2"", ""1/2"", ""2"", ""1"", ""1""]","[""High In..."", ""Brunch"", ""< 15 Mins""]",[],Breakfast,240.1,8.9,3.0,57.5,485.6,29.5,0.9,6.0,11.0,"[""Preheat the oven to 200 degrees."", ""In a large bowl, whisk together the flour, sugar, baking powder, baking soda and salt."", ""In a medium bowl, whisk together the ricotta, egg and egg whites, lemon juice, lemon zest and 1 tablespoon oil. Using a rubber spatula or wooden spoon, fold this mixture into the dry ingredients to make a thick batter."", ""Brush a nonstick skillet with \u00bd teaspoon oil, then heat over medium-low. With a 1/4 cup measure, drop the batter onto the skillet, spreading it slightly. Multiple pancakes can be cooked at once."", ""Cook the pancakes until browned on the underside and beginning to set, about 2 minutes. Flip and cook until browned on the second side and cooked at the center, about 2 minutes longer."", ""Transfer the cooked pancakes to a baking sheet and place in the oven to keep warm. Brush the skillet with the remaining oil and repeat with remaining batter.""]"
333698,Kacoo's Diet Baked Potato,60,5,65,"[""potato"", ""onion"", ""pepper"", ""bell pepper"", ""chicken broth""]","[""1"", ""1"", ""1"", ""1""]","[""Vegetable"", ""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""Beginner Cook"", ""< 4 Hours"", ""Easy"", ""Inexpensive""]","[""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/36/98/picvhEINp.jpg""]",Potato,171.9,0.2,0.1,0.0,13.5,39.1,5.0,2.5,4.5,"[""Cut potato in half lengthways."", ""Put slice of onion between potato halves.  Sprinkle with garlic salt and pepper.  Add slice of bell pepper."", ""Wrap in foil and bake for 1 hour."", ""For a moister potato, add 1 tablespoon chicken broth.""]"
206849,Oatmeal Scones,15,15,30,"[""butter"", ""milk"", ""egg"", ""flour"", ""quick oats"", ""sugar"", ""baking powder"", ""cream of tartar"", ""salt"", ""raisins"", ""currants""]","[""2/3"", ""1/3"", ""1"", ""1 1/2"", ""1 1/4"", ""1/4"", ""1"", ""1"", ""1/2"", ""1/2""]","[""Quick Breads"", ""Breads"", ""Grains"", ""Brunch"", ""< 30 Mins"", ""Beginner Cook"", ""Easy""]","[""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/68/49/picL7804t.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/68/49/picD4tPcu.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/68/49/piciwSjK8.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/68/49/picWV1YHq.jpg""]",Scones,338.4,17.4,10.3,68.5,406.4,41.0,2.2,11.9,6.0,"[""In a large bowl, combine dry ingredients: flour, oats, sugar, baking powder, cream of tarter and salt."", ""In a small bowl, combine wet ingredients: butter,milk and egg,"", ""Add wet ingredients to dry ingredients and mix, only until moist."", ""Add raisins (or currents)."", ""Shape into a ball."", ""Pat out on a lightly floured board into an 8 inch circle."", ""Cut into 8-12 wedges."", ""Bake on a greased cookie sheet in a 425 degree oven for 12-15 minutes or until brown.""]"
334858,Soba Noodle Soup,15,30,45,"[""cold water"", ""spring onion"", ""fresh salmon"", ""nori"", ""black sesame seed"", ""wasabi""]","[""8"", ""1"", ""12"", ""1"", ""1"", ""4 -5"", ""1 -2"", ""1 -2""]","[""Lunch/Snacks"", ""Tuna"", ""Japanese"", ""Asian"", ""< 60 Mins""]",[],Clear Soup,212.9,2.4,0.4,0.0,451.9,43.1,0.3,0.0,8.6,"[""Boil enough water to cover cook soba noodles. Add 1 Celsius cold water and bring to boil again. Rinse immediately in cold water and set aside."", ""Heat dashi to med-high and add the salmon or tuna. Cook for 1 minute and add the nori strips, spring onion and sesame oil."", ""Serve into bowls and sprinkle with black sesame seeds and wasabe on the side."", ""*Note - you can make dashi by boiling 5 cups of water and 1 strip of konbu seaweed for an hour. It's also good with a couple shiitake mushrooms. Alternatively buy dashi powder and mix with water for a quick lunch soup.""]"
241445,&quot; Better Than a Baked Potato&quot; Soup,20,10,30,"[""onion"", ""celery"", ""chicken broth"", ""sour cream"", ""Velveeta cheese"", ""white pepper"", ""salt"", ""liquid smoke"", ""cheddar cheese"", ""chives"", ""bacon"", ""bacon bits""]","[""4 -5"", ""1"", ""2"", ""2"", ""8"", ""8"", ""1""]",[],"[""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/24/14/45/picNwgn7j.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/24/14/45/pic1WCXbU.jpg""]",< 30 Mins,607.1,26.6,16.3,71.1,1577.6,69.9,6.8,10.1,22.5,"[""Peel potatoes and cut into large chunks. Put potatoes in soup pot along with onion, celery, and chicken broth. If there is not enough broth to cover the veggies, add a little water."", ""Cover, bring to a boil, and let simmer for approximately 20 minutes, until vegetables soften."", ""If you like thicker soup, drain off SOME of the liquid. If you like thinner soup, leave it as is and proceed."", ""Use a potato masher to mash up the spuds. Mash more or less depending on how creamy or chunky you like your soup."", ""Add white pepper, salt, and Liquid Smoke to taste."", ""Add sour cream and Velveeta, heat and stir until cheese melts. Dip the soup into 4 bowls. Top each bowl with shredded cheddar cheese, chives, and bacon bits."", ""Eat and smile :).""]"
272521,Fruitful Party Squares,40,20,60,"[""raisins"", ""red maraschino cherries"", ""green maraschino cherry"", ""all-purpose flour"", ""baking powder"", ""salt"", ""unsalted butter"", ""brown sugar"", ""eggs"", ""vanilla""]","[""1"", ""1/2"", ""1/2"", ""1/2"", ""1"", ""1"", ""1/2"", ""1/3"", ""1 1/2"", ""2"", ""1""]","[""Dessert"", ""Cookie & Brownie"", ""< 60 Mins"", ""For Large Groups""]","[""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/27/25/21/picZmbUiF.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/27/25/21/picHp9Cz5.jpg""]",Bar Cookie,152.8,5.2,2.5,24.4,76.4,26.1,0.9,20.0,1.9,"[""Preheat oven to 350F (180C). Lightly spray a 9x13-in. (3-L) baking dish with oil. Place raisins, chocolate chips, almonds and cherries in a bowl. Measure out flour. Remove 2 tbsp (30 mL) flour and stir into raisin mixture."", ""In a small bowl, stir remaining flour with baking powder and salt. In a large bowl, using an electric mixer on medium, beat butter with sugar until mixed, 2 minute Beat in eggs one at a time, then vanilla. Gradually beat in flour mixture until evenly mixed. Using a wooden spoon, stir in raisin mixture until evenly distributed. Turn into prepared dish. Smooth top."", ""Bake in centre of oven until top turns golden, 35 to 40 minute Remove to a wire rack and cool completely, then cut into squares. (They will be easier to cut if refrigerated overnight first.)"", ""If making ahead, store in an airtight container and refrigerate up to 1 week or freeze up to 2 months.""]"
